Police;TypeCompteur;NoPhase;CodeTarif;Amperage;NCompteur;DernierIndx;DatDernIndex
1010910966;MONO;1;2;10;602008;3435;25/06/2015
1010910967;MONO;1;2;10;602453;1162;25/06/2015
1010910968;MONO;1;2;15;602353;5382;25/06/2015
1010910969;MONO;1;2;10;602487;3092;25/06/2015
1010910970;MONO;1;2;10;602023;1096;25/06/2015
1010910971;MONO;1;2;10;602449;3554;25/06/2015
1010910972;MONO;1;2;10;602197;3931;25/06/2015
1010910973;MONO;1;2;10;;2572;25/06/2015
1010910974;MONO;1;2;10;725019;1041;25/06/2015
1010910975;MONO;1;2;10;727321;3641;25/06/2015
1010910976;MONO;1;2;15;727321;1665;25/06/2015
1010910977;MONO;1;2;15;501788;2503;25/06/2015
1010910978;MONO;1;2;15;;487;25/06/2015
1010910979;MONO;1;2;10;725402;2224;25/06/2015
1010910980;MONO;1;2;15;1;1099;25/06/2015
1010910981;MONO;1;2;10;602209;3275;25/06/2015
1010910982;MONO;1;2;10;695679;1023;25/06/2015
1010910983;MONO;1;2;10;695155;3196;25/06/2015
1010910984;MONO;1;2;15;72591;4649;25/06/2015
1010910985;MONO;1;2;10;719779;1333;25/06/2015
1010910986;MONO;1;2;15;718786;2263;25/06/2015
1010910987;MONO;1;2;15;702045;1755;25/06/2015
1010910988;MONO;1;2;15;722166;2500;25/06/2015
1010910989;MONO;1;2;15;725535;1188;25/06/2015
1010910990;MONO;1;2;15;;1490;25/06/2015
1010910991;MONO;1;2;10;802124;2150;25/06/2015
1010910992;MONO;1;2;15;802177;2461;25/06/2015
1010910993;MONO;1;2;10;802114;1003;25/06/2015
1010910994;MONO;1;2;15;48446;7242;25/06/2015
1010910995;MONO;1;2;15;528243;19181;25/06/2015
1010910996;MONO;1;2;15;20000499;2394;25/06/2015
1010910997;MONO;1;2;15;1963171;7583;25/03/2013
1010910998;MONO;1;2;10;844052;1589;25/06/2015
1010910999;MONO;1;2;10;501680;9734;25/06/2015
1010911465;MONO;1;2;10;3211233517;1433;25/06/2015
1010911466;MONO;1;2;10;505025;263;25/06/2015
1010911467;MONO;1;2;10;3201012547;310;25/06/2015
1010911468;MONO;1;2;15;H115211149;662;25/06/2015
1010911469;TRI;3;1;30;;;
1010911470;MONO;1;2;10;3201233470;1070;25/06/2015
1010911471;MONO;1;2;10;902276;769;25/06/2015
1010911472;MONO;1;2;10;3201249016;290;25/06/2015
1010911473;MONO;1;2;10;3201249503;624;25/06/2015
1010911474;MONO;1;2;10;3210626639;379;25/06/2015
1010911476;MONO;1;2;10;3210626667;722;25/06/2015
1010911477;MONO;1;2;10;3201233484;1632;25/06/2015
1010911478;MONO;1;2;10;3211246616;1478;25/05/2015
1010911479;MONO;1;2;10;97129496;23704;25/06/2015
1010911480;MONO;1;2;15;3201248018;1772;25/06/2015
1010911481;MONO;1;2;10;3201255525;1250;25/06/2015
1010911488;TRI;3;1;15;1;597;25/06/2015
1010911492;MONO;1;2;10;34169;39019;25/06/2015
1010911494;MONO;1;2;10;31645;10280;25/11/2011
1010911495;MONO;1;2;10;60164;5094;25/11/2011
1010911524;MONO;1;2;10;2009905768;642;25/06/2015
1010912398;MONO;1;2;10;20000769;462;25/06/2015
1010912404;MONO;1;2;10;201232600;621;25/06/2015
1010912405;MONO;1;2;10;20012541;297;25/06/2015
1010912406;MONO;1;2;10;2012062153;250;25/06/2015
1010912407;MONO;1;2;10;1593;612;25/06/2015
1010912408;MONO;1;2;10;;;
1010912409;MONO;1;2;10;20000827;707;25/06/2015
1010912410;MONO;1;2;10;2011251452;427;25/06/2015
1010912411;MONO;1;2;10;201245621;166;25/06/2015
1010912412;MONO;1;2;10;20000695;449;25/06/2015
1010912413;MONO;1;2;10;20113245;710;25/06/2015
1010912414;MONO;1;3;10;26696;620;25/06/2015
1010912415;MONO;1;2;10;201125621;352;25/06/2015
1010912416;MONO;1;2;10;20112354;243;25/06/2015
1010912417;MONO;1;2;10;20000843;721;25/06/2015
1010912418;TRI;3;2;20;20002528;20;25/06/2015
1010912419;MONO;1;2;10;201102145;877;25/06/2015
1010912420;MONO;1;2;10;20000849;449;25/06/2015
1010912423;MONO;1;2;10;220000821;974;25/06/2015
1010912425;MONO;1;2;10;201121542;972;25/06/2015
1010912426;MONO;1;2;10;201124516;319;25/06/2015
1010912427;MONO;1;2;10;2011022011;313;25/06/2015
1010912428;MONO;1;2;10;20000443;299;25/06/2015
1010912429;MONO;1;2;10;20000192;332;25/06/2015
1010912430;MONO;1;2;10;200006954;1759;25/06/2015
1010912431;MONO;1;2;10;20000152;599;25/06/2015
1010912432;MONO;1;2;10;220000901;148;25/06/2015
1010912435;MONO;1;2;10;201124521;1180;25/06/2015
1010912436;MONO;1;2;10;201101520;730;25/06/2015
1010912437;MONO;1;2;10;20000696;155;25/06/2015
1010912438;MONO;1;2;10;20000569;343;25/06/2015
1010912439;MONO;1;2;10;245634;515;25/06/2015
1010912444;MONO;1;2;10;220000854;497;25/06/2015
1010912445;MONO;1;2;10;220000692;940;25/05/2015
1010912447;MONO;1;2;10;2011245210;432;25/06/2015
1010912448;MONO;1;2;10;2011254120;970;25/06/2015
1010912449;MONO;1;2;10;20124323;3719;25/06/2015
1010912450;MONO;1;2;10;220000184;922;25/06/2015
1010912451;MONO;1;2;15;602622;1161;25/06/2015
1010912452;MONO;1;2;15;;1222;25/06/2015
1010912454;MONO;1;2;10;20000845;1508;25/06/2015
1010912455;MONO;1;2;15;98163249;7590;25/06/2015
1010912456;MONO;1;2;10;220000531;147;25/02/2015
1010912457;MONO;1;2;10;201102154;562;25/06/2015
1010912458;MONO;1;2;10;220000285;295;25/06/2015
1010912459;MONO;1;2;10;20114561;142;25/06/2015
1010912460;MONO;1;2;10;2011124210;306;25/06/2015
1010912461;MONO;1;2;10;2011245102;435;25/06/2015
1010912462;MONO;1;2;10;2011212140;702;25/06/2015
1010912464;MONO;1;2;10;2001423;1084;25/06/2015
1010912465;MONO;1;2;10;2000142;77;25/06/2015
1010912466;MONO;1;2;10;20001451;943;25/06/2015
1010912467;MONO;1;2;10;2001245;138;25/06/2015
1010912469;TRI;3;1;20;20001230;2143;25/06/2015
1010912470;MONO;1;2;10;2011245110;2345;25/06/2015
1010912471;MONO;1;2;10;220000526;115;25/06/2015
1010912472;MONO;1;2;10;220000085;776;25/06/2015
1010912473;MONO;1;2;10;220000560;523;25/06/2015
1010912474;MONO;1;6;10;;5863;25/02/2013
1010912476;MONO;1;2;10;200124005;1216;25/06/2015
1010912477;MONO;1;2;10;20000169;860;25/06/2015
1010912530;MONO;1;2;10;201112545;1680;25/06/2015
1010912531;MONO;1;2;10;201114452;744;25/06/2015
1010912532;MONO;1;2;10;2011245012;318;25/06/2015
1010912534;MONO;1;2;10;201147841;1076;25/06/2015
1010912535;MONO;1;2;10;201145602;1294;25/06/2015
1010912560;MONO;1;2;10;8945321;960;25/06/2015
1010912674;MONO;1;2;10;64596;986;25/06/2015
1010912867;MONO;1;2;10;646513;33451;25/06/2015
1010912868;MONO;1;2;10;1969;20;25/10/2013
1010912869;MONO;1;2;10;24386;709;25/06/2015
1010912870;TRI;3;1;10;1649;1142;25/06/2015
1010912872;MONO;1;2;10;1656;93890;25/07/2013
1010912873;MONO;1;2;10;2665;695;25/06/2015
1010912875;MONO;1;2;10;316450;2382;25/06/2015
1010912885;MONO;1;2;10;64498;1735;25/06/2015
1010912890;MONO;1;2;10;75866973;17110;25/06/2015
1010913420;MONO;1;2;10;1541;74;25/06/2015
1010913421;MONO;1;2;10;1320;513;25/06/2015
1010913422;MONO;1;2;10;1718;139;25/06/2015
1010913423;MONO;1;2;10;1342;222;25/06/2015
1010913424;MONO;1;2;10;1081;67;25/06/2015
1010913426;MONO;1;2;10;1539;245;25/06/2015
1010913428;MONO;1;2;10;1194;584;25/06/2015
1010913429;MONO;1;2;10;1960;247;25/06/2015
1010913430;MONO;1;2;10;1972;95;25/06/2015
1010913432;MONO;1;2;10;1411;257;25/06/2015
1010913434;TRI;3;1;15;50283718;222;25/06/2015
1010913435;MONO;1;2;10;20001938;292;25/06/2015
1010913436;MONO;1;2;10;1085;246;25/06/2015
1010913437;MONO;1;2;10;1561;34;25/06/2015
1010913438;MONO;1;2;15;1091;103;25/06/2015
1010913439;MONO;1;2;10;164965;558;25/06/2015
1010913440;MONO;1;2;10;727077;8708;25/06/2015
1010913441;MONO;1;2;10;1949;87;25/06/2015
1010913442;MONO;1;2;10;1347;958;25/06/2015
1010913443;MONO;1;2;10;1398;166;25/06/2015
1010913445;MONO;1;2;10;1442;668;25/06/2015
1010913446;MONO;1;2;10;291364;95;25/08/2013
1010913447;MONO;1;2;10;291364;324;25/06/2015
1010913448;MONO;1;2;10;1610;63;25/06/2015
1010913449;MONO;1;2;10;1331;156;25/06/2015
1010913450;MONO;1;2;10;1609;301;25/06/2015
1010913451;MONO;1;2;10;1636;138;25/06/2015
1010913452;MONO;1;2;10;1326;730;25/06/2015
1010913453;MONO;1;2;10;33982;36113;25/06/2015
1010913454;MONO;1;2;10;1523;408;25/06/2015
1010913455;MONO;1;2;10;1432;187;25/06/2015
1010913456;MONO;1;2;10;1197;545;25/06/2015
1010913459;MONO;1;2;10;1045;93;25/06/2015
1010913460;MONO;1;2;10;1639;29;25/06/2015
1010913461;MONO;1;2;10;1428;887;25/06/2015
1010913462;MONO;1;2;15;1426;582;25/06/2015
1010913463;MONO;1;2;10;1762;27;25/06/2015
1010913464;MONO;1;2;10;1012;344;25/06/2015
1010913465;MONO;1;2;10;1633;332;25/06/2015
1010913466;MONO;1;2;10;1441;899;25/06/2015
1010913467;MONO;1;2;10;16602;122;25/06/2015
1010913468;MONO;1;2;10;;5738;25/06/2015
1010913469;MONO;1;2;10;50283595;96;25/06/2015
1010913470;MONO;1;2;10;1704;162;25/06/2015
1010914248;MONO;1;2;10;200002714;70;25/06/2015
1010914249;MONO;1;2;10;20002961;37;25/06/2015
1010914250;MONO;1;2;10;20002162;100;25/06/2015
1010914251;MONO;1;2;10;20003222;65;25/06/2015
1010914252;MONO;1;2;15;50283740;291;25/06/2015
1010914254;MONO;1;2;10;20002626;77;25/06/2015
1010914255;MONO;1;2;10;20002645;105;25/06/2015
1010914259;MONO;1;2;10;20003210;66;25/06/2015
1010914260;MONO;1;2;10;20002615;64;25/06/2015
1010914261;MONO;1;2;15;20002988;48;25/06/2015
1010914262;MONO;1;2;10;20003618;71;25/06/2015
1010914263;MONO;1;2;10;20002401;97;25/06/2015
1010914264;MONO;1;2;10;20003214;183;25/06/2015
1010914265;MONO;1;2;10;254474;13;25/02/2015
1010914266;MONO;1;2;10;20002611;58;25/06/2015
1010914267;MONO;1;2;10;20002435;43;25/06/2015
1010914268;MONO;1;2;10;200004296;93;25/06/2015
1010914269;MONO;1;2;10;20003619;97;25/06/2015
1010914270;MONO;1;2;10;20002450;138;25/06/2015
1010914271;MONO;1;2;10;20002938;66;25/06/2015
1010914272;MONO;1;2;10;20003222;48;25/06/2015
1010914273;;3;6;10;;8697;25/06/2015
1010914274;MONO;1;2;10;20003215;93;25/06/2015
1010914275;MONO;1;2;10;20002186;23;25/06/2015
1010914276;MONO;1;2;10;;9528;25/06/2015
1010914277;MONO;1;2;15;20003624;169;25/06/2015
1010914278;MONO;1;2;10;20000033;2364;25/08/2014
1010914279;MONO;1;2;10;20000033;2433;25/06/2015
1010914280;MONO;1;2;10;20003622;123;25/06/2015
1010914281;MONO;1;2;10;20004049;57;25/06/2015
1010914282;MONO;1;2;10;;15114;25/06/2015
1010914283;MONO;1;2;10;20003931;70;25/06/2015
1010914285;MONO;1;2;10;20003220;24;25/06/2015
1010914286;MONO;1;2;10;20003912;208;25/06/2015
1010914287;MONO;1;2;10;20002019;61;25/06/2015
1010914288;MONO;1;2;10;20003926;98;25/06/2015
1010914289;MONO;1;2;10;20004048;19;25/06/2015
1010914290;MONO;1;2;10;20003611;72;25/06/2015
1010914291;MONO;1;2;10;20002094;55;25/06/2015
1010914292;MONO;1;2;10;20003616;76;25/06/2015
1010914293;TRI;3;1;20;20003216;401;25/06/2015
1010914294;MONO;1;2;10;20002247;56;25/06/2015
1010914295;MONO;1;2;10;20002016;135;25/06/2015
1011010001;MONO;1;2;10;528182;9449;25/06/2015
1011010002;MONO;1;2;10;162247;390;25/06/2015
1011010003;MONO;1;2;15;0;711;25/06/2015
1011010004;MONO;1;2;10;;673;25/06/2015
1011010005;MONO;1;2;10;3670738;565;25/06/2015
1011010006;MONO;1;2;10;7033485;868;25/06/2015
1011010007;MONO;1;2;10;88520;2316;25/06/2015
1011010008;MONO;1;2;15;87332;462;25/06/2015
1011010009;MONO;1;2;15;528243;4836;25/06/2015
1011010010;MONO;1;2;15;40066;2657;25/06/2015
1011010011;MONO;1;2;10;729636/09;774;25/06/2015
1011010012;MONO;1;2;10;129865;563;25/10/2012
1011010013;MONO;1;2;10;730079;919;25/06/2015
1011010014;MONO;1;2;15;729753;1023;25/06/2015
1011010015;MONO;1;2;10;20004236;19;25/06/2015
1011010016;MONO;1;2;10;;768;25/06/2015
1011010017;MONO;1;2;15;729859;1380;25/06/2015
1011010018;MONO;1;2;10;729811;661;25/06/2015
1011010019;MONO;1;2;10;729813;198;25/06/2015
1011010020;MONO;1;2;10;729908;1886;25/06/2015
1011010021;MONO;1;2;10;729824;1617;25/06/2015
1011010022;MONO;1;2;10;730031;323;25/06/2015
1011010023;MONO;1;2;10;730005;3233;25/06/2015
1011010024;MONO;1;2;15;729974;2128;25/06/2015
1011010025;MONO;1;2;10;729917;568;25/06/2015
1011010026;MONO;1;2;10;;1201;25/06/2015
1011010027;MONO;1;2;10;20002603;19;25/06/2015
1011010028;MONO;1;2;15;729991;1763;25/06/2015
1011010029;MONO;1;2;10;729763;554;25/06/2015
1011010030;MONO;1;2;15;729873;1301;25/06/2015
1011010031;MONO;1;2;15;72959;1481;25/06/2015
1011010032;MONO;1;2;15;729377;973;25/06/2015
1011010033;MONO;1;2;10;729791;1658;25/06/2015
1011010034;MONO;1;2;10;730077;1568;25/06/2015
1011010035;MONO;1;2;10;729992;2257;25/06/2015
1011010036;MONO;1;2;15;729737;4069;25/06/2015
1011010037;MONO;1;2;10;729992;2232;25/06/2015
1011010038;MONO;1;2;10;96AH054474;60920;25/06/2015
1011010039;MONO;1;2;10;730017;1458;25/06/2015
1011010040;MONO;1;2;10;729937;915;25/06/2015
1011010041;MONO;1;2;10;729734;710;25/06/2015
1011010042;MONO;1;2;10;729956;640;25/06/2015
1011010043;MONO;1;2;10;729931;976;25/06/2015
1011010044;MONO;1;2;10;20000527;441;25/06/2015
1011010045;MONO;1;2;15;730067;1223;25/06/2015
1011010046;MONO;1;2;10;729836;1572;25/06/2015
1011010047;MONO;1;2;10;729866;1668;25/06/2015
1011010048;MONO;1;2;10;;2815;25/06/2015
1011010049;MONO;1;2;10;729802;705;25/06/2015
1011010050;MONO;1;2;10;730058;1338;25/06/2015
1011010051;MONO;1;2;10;729886;1544;25/06/2015
1011010052;MONO;1;2;10;729901;1679;25/06/2015
1011010053;MONO;1;2;10;20004276;35;25/06/2015
1011010054;MONO;1;2;10;729899;425;25/06/2015
1011010055;MONO;1;2;10;65264;1203;25/01/2015
1011010056;MONO;1;2;15;729837;956;25/06/2015
1011010057;MONO;1;2;10;818833;1649;25/06/2015
1011010058;MONO;1;2;15;818860;760;25/06/2015
1011010059;MONO;1;2;10;818778;1759;25/06/2015
1011010060;MONO;1;2;10;844488;2173;25/06/2015
1011010061;MONO;1;2;15;;3039;25/06/2015
1011010062;MONO;1;2;15;;685;25/04/2015
1011010063;MONO;1;2;15;844488;3519;25/06/2015
1011010064;MONO;1;2;15;844722;1831;25/06/2015
1011010065;MONO;1;2;10;844641;593;25/06/2015
1011010066;MONO;1;2;15;843928;584;25/06/2015
1011010067;MONO;1;2;10;;4697;25/06/2015
1011010068;MONO;1;2;10;844367;553;25/06/2015
1011010069;MONO;1;2;15;844539;3480;25/06/2015
1011010070;MONO;1;2;15;20004258;31;25/06/2015
1011010071;MONO;1;2;10;843823;1250;25/06/2015
1011010072;MONO;1;2;10;844123;731;25/06/2015
1011010073;MONO;1;2;10;844481;1270;25/06/2015
1011010074;MONO;1;2;15;161161;43157;25/06/2015
1011010075;MONO;1;2;10;843919;273;25/06/2015
1011010076;MONO;1;2;15;844006;839;25/06/2015
1011010077;MONO;1;2;10;97AF898852;49844;25/06/2015
1011010078;MONO;1;2;10;844611;306;25/06/2015
1011010079;MONO;1;2;10;844058;1473;25/06/2015
1011010080;MONO;1;2;10;843809;951;25/06/2015
1011010081;MONO;1;2;10;844032;1413;25/06/2015
1011010082;MONO;1;2;10;844405;1561;25/06/2015
1011010083;MONO;1;2;10;1;251;25/06/2015
1011010084;MONO;1;2;10;844419;849;25/06/2015
1011010085;MONO;1;2;10;844288;744;25/06/2015
1011010086;MONO;1;2;10;844057;886;25/06/2015
1011010087;MONO;1;2;10;844017;835;25/06/2015
1011010088;MONO;1;2;10;844441;2097;25/06/2015
1011010089;MONO;1;2;15;844335;25;25/06/2015
1011010090;MONO;1;2;10;844719;1246;25/06/2015
1011010091;MONO;1;2;10;844304;198;25/06/2015
1011010092;MONO;1;2;10;844040;200;25/06/2015
1011010093;MONO;1;2;15;844120;593;25/06/2015
1011010094;MONO;1;2;15;99074460;47808;25/06/2015
1011010095;MONO;1;2;10;844712;915;25/05/2015
1011010096;MONO;1;2;15;844749;116;25/06/2015
1011010097;MONO;1;2;10;843381;2245;25/06/2015
1011010098;MONO;1;2;10;844745;1366;25/06/2015
1011010099;MONO;1;2;10;843898;955;25/06/2015
1011010100;MONO;1;2;15;1;526;25/06/2015
1011010101;MONO;1;2;15;;10783;25/06/2015
1011010102;MONO;1;2;10;20000170;870;25/06/2015
1011010103;MONO;1;2;10;844500;760;25/06/2015
1011010104;MONO;1;2;10;844905;772;25/06/2015
1011010105;MONO;1;2;10;844287;2036;25/06/2015
1011010106;MONO;1;2;15;20004255;56;25/06/2015
1011010107;MONO;1;2;10;844382;813;25/06/2015
1011010108;MONO;1;2;10;844277;1759;25/06/2015
1011010109;MONO;1;2;10;95AG65078;33048;25/06/2015
1011010110;MONO;1;2;10;844781;2090;25/06/2015
1011010111;TRI;3;1;15;;672;25/06/2015
1011010112;MONO;1;2;15;844086;315;25/06/2015
1011010113;TRI;3;1;15;;892;25/06/2015
1011010114;MONO;1;2;15;S400287;2640;25/06/2015
1011010115;MONO;1;2;10;98166339;11467;25/06/2015
1011010116;MONO;1;2;10;;1675;25/06/2015
1011010117;MONO;1;2;10;;11703;25/06/2015
1011010118;MONO;1;2;10;760910;12905;25/06/2015
1011010119;MONO;1;2;15;;3742;25/06/2015
1011010120;MONO;1;2;10;2130050;16876;25/06/2015
1011010121;MONO;1;2;10;;14707;25/06/2015
1011010122;MONO;1;2;15;;17445;25/06/2015
1011010123;MONO;1;2;15;844344;7176;25/06/2015
1011010124;MONO;1;2;15;844171;3344;25/06/2015
1011010125;MONO;1;2;15;844340;743;26/05/2011
1011010126;MONO;1;2;15;844235;1480;25/06/2015
1011010127;MONO;1;2;10;20000834;61;25/06/2015
1011010128;MONO;1;2;15;843808;568;25/06/2015
1011010129;MONO;1;2;15;80062;2270;25/06/2015
1011010130;MONO;1;2;10;843963;675;25/06/2015
1011010131;MONO;1;2;10;84421;1929;25/06/2015
1011010132;MONO;1;2;15;844187;5743;25/06/2015
1011010133;MONO;1;2;15;20002202;11;25/06/2015
1011010134;MONO;1;2;15;84453;2781;25/06/2015
1011010135;MONO;1;2;15;843857;1132;25/06/2015
1011010136;MONO;1;2;15;844222;959;25/06/2015
1011010137;TRI;3;1;30;80045;3344;25/06/2015
1011010138;MONO;1;2;10;844095;588;25/06/2015
1011010139;MONO;1;2;15;844601;5549;25/06/2015
1011010140;MONO;1;2;10;844489;3095;25/06/2015
1011010141;MONO;1;2;15;844489;1741;25/06/2015
1011010142;MONO;1;2;10;20003563;1795;25/04/2015
1011010143;MONO;1;2;15;843985;617;25/06/2015
1011010144;MONO;1;2;15;844104;1301;25/06/2015
1011010145;MONO;1;2;15;844121;2261;25/06/2015
1011010146;MONO;1;2;15;1;1316;25/06/2015
1011010147;MONO;1;2;10;1;2885;25/06/2015
1011010148;MONO;1;2;10;20000991;623;25/06/2015
1011010149;MONO;1;2;10;843983;1190;25/06/2015
1011010150;TRI;3;1;15;80030;2459;25/06/2015
1011010151;MONO;1;2;10;843944;1035;25/06/2015
1011010152;MONO;1;2;15;844138;533;25/06/2015
1011010153;MONO;1;2;15;844108;759;25/06/2015
1011010154;MONO;1;2;15;844399;2901;25/06/2015
1011010155;MONO;1;2;15;844139;2792;25/06/2015
1011010156;MONO;1;2;10;844244;1124;25/06/2015
1011010157;MONO;1;2;15;844354;4755;25/06/2015
1011010158;MONO;1;2;15;844359;606;25/06/2015
1011010159;MONO;1;2;15;844020;1622;25/06/2015
1011010160;MONO;1;2;15;844250;1803;25/06/2015
1011010161;MONO;1;2;15;91831;1861;25/06/2015
1011010162;MONO;1;2;15;44523;371;25/06/2015
1011010163;MONO;1;2;10;843838;599;25/04/2015
1011010164;MONO;1;2;15;844341;2595;25/06/2015
1011010165;MONO;1;2;15;844265;2184;25/06/2015
1011010166;MONO;1;2;10;844621;1389;25/06/2015
1011010167;MONO;1;2;15;844465;2089;25/06/2015
1011010168;MONO;1;2;15;844507;1830;25/06/2015
1011010169;MONO;1;2;10;843996;1547;25/06/2015
1011010170;MONO;1;2;15;843998;845;25/06/2015
1011010171;MONO;1;2;15;844208;2828;25/06/2015
1011010172;MONO;1;2;15;844285;1168;25/04/2015
1011010173;MONO;1;2;15;60587;55451;25/06/2015
1011010174;MONO;1;2;10;844775;940;25/06/2015
1011010175;MONO;1;2;10;844396;2294;25/06/2015
1011010176;MONO;1;2;15;843819;505;25/06/2015
1011010177;MONO;1;2;15;844077;1977;25/06/2015
1011010178;MONO;1;2;10;;1064;25/06/2015
1011010179;MONO;1;2;15;844134;3967;25/06/2015
1011010180;MONO;1;2;15;20002078;22;25/06/2015
1011010181;MONO;1;2;15;843851;1325;25/06/2015
1011010182;MONO;1;2;15;68962;38522;25/06/2015
1011010183;MONO;1;2;15;365830;56386;25/05/2015
1011010184;MONO;1;2;10;120096;1444;25/06/2015
1011010185;MONO;1;2;15;843975;871;25/06/2015
1011010186;MONO;1;2;15;340334;14505;25/06/2015
1011010187;MONO;1;2;40;844074;200;25/05/2014
1011010188;MONO;1;2;15;84493;3194;25/06/2015
1011010189;MONO;1;2;10;844353;1030;25/06/2015
1011010190;MONO;1;2;15;844221;2977;25/06/2015
1011010191;MONO;1;2;10;844553;2020;25/06/2015
1011010192;MONO;1;2;15;844721;1108;25/06/2015
1011010193;MONO;1;2;10;844378;1612;25/06/2015
1011010194;MONO;1;2;15;844145;2724;25/06/2015
1011010195;MONO;1;2;15;844106;6964;25/06/2015
1011010196;MONO;1;2;15;844633;1228;25/06/2015
1011010197;MONO;1;2;15;844257;2669;25/06/2015
1011010198;MONO;1;2;15;844274;345;25/06/2015
1011010199;MONO;1;2;15;132788;73788;25/06/2015
1011010200;MONO;1;2;15;843892;1807;25/06/2015
1011010201;MONO;1;2;15;844254;830;25/05/2015
1011010202;MONO;1;2;15;132717;56123;25/06/2015
1011010203;MONO;1;2;15;844210;2557;25/06/2015
1011010204;MONO;1;2;15;844687;2376;25/06/2015
1011010205;MONO;1;3;10;844785;987;25/06/2015
1011010206;MONO;1;2;15;729860;1835;25/06/2015
1011010207;MONO;1;2;15;;2780;25/06/2015
1011010208;MONO;1;2;15;8186053;4320;25/06/2015
1011010209;MONO;1;2;10;818622;1574;25/06/2015
1011010210;MONO;1;2;15;818571;1881;25/06/2015
1011010211;MONO;1;2;15;818790;4528;25/06/2015
1011010212;MONO;1;2;15;818664;1995;25/06/2015
1011010213;MONO;1;2;15;818825;3553;25/06/2015
1011010214;MONO;1;2;15;818863;2150;25/06/2015
1011010215;MONO;1;2;15;818948;673;25/06/2015
1011010216;MONO;1;2;15;818938;1413;25/06/2015
1011010217;MONO;1;2;15;818948;2590;25/06/2015
1011010218;MONO;1;2;15;818938;835;25/06/2015
1011010219;MONO;1;2;15;818651;1953;25/06/2015
1011010220;MONO;1;2;15;818698;1101;25/06/2015
1011010221;MONO;1;2;10;0;470;25/06/2015
1011010222;MONO;1;2;15;818607;1449;25/06/2015
1011010223;MONO;1;2;15;;3170;25/06/2015
1011010224;MONO;1;2;15;818575;2040;25/06/2015
1011010225;MONO;1;2;15;818817;559;25/06/2015
1011010226;MONO;1;2;10;818823;3864;25/06/2015
1011010227;MONO;1;2;15;818512;1766;25/06/2015
1011010228;MONO;1;2;15;818799;748;25/06/2015
1011010229;MONO;1;2;10;818557;338;25/06/2015
1011010230;MONO;1;2;15;818537;2042;25/04/2015
1011010231;MONO;1;2;15;818923;6570;25/06/2015
1011010232;MONO;1;2;15;818759;5828;25/04/2015
1011010233;MONO;1;2;15;818735;1979;25/06/2015
1011010234;MONO;1;2;15;818845;838;25/06/2015
1011010235;MONO;1;2;10;818954;723;25/06/2015
1011010236;MONO;1;2;10;818800;2663;25/06/2015
1011010237;MONO;1;2;15;818836;1790;25/06/2015
1011010238;MONO;1;2;10;20004028;125;25/06/2015
1011010239;MONO;1;2;15;818968;867;25/06/2015
1011010240;MONO;1;2;10;818932;228;25/06/2015
1011010241;MONO;1;2;15;818893;1656;25/06/2015
1011010242;MONO;1;2;10;818567;2375;25/06/2015
1011010243;MONO;1;2;15;54166;8381;25/06/2015
1011010244;MONO;1;2;10;818671;1533;25/06/2015
1011010245;MONO;1;2;15;818528;5489;25/06/2015
1011010246;MONO;1;2;40;818525;11829;25/06/2015
1011010247;MONO;1;2;15;818716;3499;25/01/2015
1011010248;MONO;1;2;10;818709;1200;25/06/2015
1011010249;MONO;1;2;10;730066;2304;25/06/2015
1011010250;MONO;1;2;15;818559;1630;25/06/2015
1011010251;MONO;1;2;15;1;2436;25/06/2015
1011010252;MONO;1;2;15;;3938;25/06/2015
1011010253;MONO;1;2;15;1;754;25/06/2015
1011010254;MONO;1;2;10;818665;3424;25/06/2015
1011010255;MONO;1;2;15;818657;1744;25/06/2015
1011010256;;3;2;10;20000249;330;25/06/2015
1011010257;MONO;1;2;10;818542;922;25/06/2015
1011010258;MONO;1;2;15;818984;3161;25/06/2015
1011010259;MONO;1;2;10;818196;1875;25/06/2015
1011010260;MONO;1;2;15;818624;859;25/06/2015
1011010261;MONO;1;2;15;365930;35915;25/06/2015
1011010262;MONO;1;2;15;818534;1712;25/06/2015
