Police;Montant
1020610828;18487
1020610829;5299
1020610830;27273
1020610831;4068
1020610832;4325
1020610833;288789
1020610834;10282
1020610835;2668
1020610836;8180
1020610837;4843
1020610838;1716
1020610839;6622
1020610840;8694
1020610841;1550
1020610842;8449
1020610843;3111
1020610844;1300
1020610845;1280
1020610846;27821
1020610847;1444
1020610848;12742
1020610849;35397
1020610850;56190
1020610851;11679
1020610852;3892
1020610853;5907
1020610854;11022
1020610855;7291
1020610856;2532
1020610857;6475
1020610858;3484
1020610859;5744
1020610860;5086
1020610861;5120
1020610862;4663
1020610863;15379
1020610864;17195
1020610865;11057
1020610866;38018
1020610867;7700
1020610868;3484
1020610869;6871
1020610870;5387
1020610871;8032
1020610872;8650
1020610873;3076
1020610874;1852
1020610875;978
1020610876;9803
1020610877;13409
1020610878;1580
1020610879;32423
1020610880;6883
1020610881;2260
1020610882;8110
1020610883;1738
1020610884;43
1020610885;14222
1020610886;4571
1020610887;15155
1020610888;1553
1020610889;3257
1020610890;1852
1020610891;9903
1020610892;29659
1020610893;8260
1020610894;1988
1020610895;1666
1020610896;6718
1020610897;6747
1020610898;3883
1020610899;18019
1020610900;1716
1020610901;12209
1020610902;9223
1020610903;21998
1020610904;7834
1020610905;15176
1020610906;12
1020610907;922
1020610908;7642
1020610909;769
1020610910;3421
1020610911;10657
1020610912;3326
1020610913;1308
1020610914;3095
1020610915;2890
1020610916;10954
1020610917;2051
1020610918;3232
1020610919;5795
1020610920;6629
1020610921;7491
1020610922;5115
1020610923;1291
1020610924;4700
1020610925;3079
1020610926;7107
1020610927;55501
1020610928;2782
1020610929;3859
1020610930;60
1020610931;3850
1020610932;4028
1020610933;2804
1020610934;2126
1020610935;18140
1020610936;958
1020610937;4707
1020610938;3910
1020610939;4457
1020610940;15492
1020610941;943
1020610942;13893
1020610943;765
1020610944;6088
1020610945;37856
1020610946;1172
1020610947;7350
1020610948;15730
1020610949;3629
1020610950;27182
1020610951;6657
1020610952;4054
1020610953;28688
1020610954;10289
1020610955;2124
1020610956;9206
1020610957;11139
1020610958;9106
1020610959;6067
1020610960;6243
1020610961;2124
1020610962;16749
1020610963;2262
1020610964;25959
1020610965;17659
1020610966;3776
1020610967;11131
1020610968;2260
1020610969;765
1020610970;7126
1020610971;5014
1020610972;4979
1020610973;2668
1020610974;8993
1020610975;4164
1020610976;2940
1020610977;1011
1020610978;2140
1020610979;7297
1020610980;4164
1020610981;15992
1020610983;33448
1020610984;2396
1020610985;1036
1020610986;2637
1020610987;3787
1020610988;18337
1020610989;9
1020610990;4164
1020610991;5130
1020610992;3657
1020610993;5541
1020610994;765
1020610995;5478
1020610996;24302
1020610997;1308
1020610998;1309
1020610999;4435
1020611389;63600
1020611390;2503
1020611391;7000
1020611392;4543
1020611396;1313
1020611397;3810
1020611399;1995
1020611402;4444
1020611403;765
1020611405;5115
1020611406;7000
1020611407;22391
1020611408;27759
1020611409;6218
1020611410;5797
1020611411;10929
1020611412;3383
1020611413;1716
1020611414;4873
1020611418;11958
1020611603;5281
1020611604;9296
1020611605;1521
1020611606;2317
1020611607;3453
1020611608;420
1020611609;23559
1020611610;6883
1020611611;1036
1020611612;15124
1020612307;12494
1020612308;1308
1020612311;1863
1020612312;3229
1020612313;6339
1020612314;765
1020612315;9874
1020612318;2668
1020612319;2124
1020612320;18630
1020612322;2271
1020612323;1449
1020612324;515
1020612325;765
1020612326;8216
1020612327;8291
1020612329;9233
1020612330;1862
1020612331;1596
1020612332;11696
1020612333;7000
1020612334;17307
1020612335;10562
1020612336;91500
1020612337;19490
1020612340;3557
1020612341;12943
1020612342;1822
1020612343;2532
1020612344;1580
1020612345;34711
1020612346;1447
1020612347;17822
1020612349;6222
1020612350;4265
1020612606;38683
1020612762;1592
1020612790;1917
1020612791;1852
1020612792;84
1020612793;1852
1020612794;3381
1020612795;1233
1020612796;13591
1020613312;2804
1020613313;5369
1020613314;4177
1020613315;8239
1020613317;31530
1020613318;7178
1020613320;3768
1020613321;3484
1020613322;2944
1020613323;193907
1020613324;1852
1020613325;9
1020613326;1550
1020613327;3493
1020613328;1
1020613329;6747
1020613330;2287
1020613331;765
1020613332;2420
1020613333;2668
1020613334;2257
1020613335;26417
1020613336;2113
1020613337;1036
1020613338;2262
1020613339;30500
1020613340;5795
1020613341;29903
1020613343;6475
1020613344;12301
1020613345;3858
1020613346;1468
1020613347;90918
1020613348;9874
1020613349;4571
1020613350;1988
1020613351;7563
1020613352;1371
1020613353;765
1020613354;765
1020613355;24708
1020613356;9330
1020613357;35785
1020613358;765
1020613360;2396
1020613361;8022
1020614158;7184
1020614159;3688
1020614160;7000
1020614169;3505
1020614171;900
1020614172;4028
1020614174;149
1020615183;1959
1020615185;62294
1020615188;1106
1020615189;765
1020615190;2000
1020615191;41500
1020710001;1716
1020710002;8453
1020710003;1552
1020710004;1444
1020710005;3212
1020710006;4966
1020710007;1501
1020710008;4843
1020710009;765
1020710010;8514
1020710011;2260
1020710012;37336
1020710013;3920
1020710014;13472
1020710015;22348
1020710016;765
1020710017;3755
1020710018;6213
1020710019;1172
1020710020;770
1020710021;1852
1020710022;2981
1020710023;231834
1020710024;5533
1020710025;2408
1020710027;9750
1020710028;20731074
1020710030;5729
1020710031;4352
1020710032;33711
1020710033;11106
1020710034;8514
1020710035;6127
1020710036;2668
1020710037;8455
1020710038;6349
1020710039;16401
1020710040;10258
1020710041;765
1020710042;765
1020710043;7398
1020710044;14076
1020710045;54299
1020710046;25642
1020710048;4149
1020710049;28188
1020710050;43332
1020710051;868
1020710052;3348
1020710053;7427
1020710054;1172
1020710055;10457
1020710056;57906
1020710057;15800
1020710058;4666
1020710059;63023
1020710060;46914
1020710061;11612
1020710062;2588
1020710063;1462
1020710064;765
1020710065;13911
1020710066;18792
1020710067;5251
1020710068;1
1020710069;3756
1020710070;3504
1020710071;19084
1020710072;1072
1020710073;8213
1020710074;12144
1020710075;821
1020710076;20244
1020710077;3212
1020710078;765
1020710079;7407
1020710080;1580
1020710081;765
1020710082;15636
1020710083;21963
1020710084;2804
1020710085;765
1020710086;6067
1020710087;2668
1020710088;3892
1020710089;11778
1020710090;17149
1020710091;4041
1020710092;8242
1020710093;1444
1020710094;1444
1020710095;40057
1020710096;10923
1020710097;16731
1020710098;33993
1020710099;765
1020710100;13545
1020710101;1172
1020710103;5912
1020710104;1444
1020710105;3892
1020710106;12865
1020710107;65818
1020710108;765
1020710109;4583
1020710110;765
1020710111;8210
1020710112;5345
1020710113;791
1020710114;5659
1020710115;5387
1020710116;18594
1020710117;6159
1020710118;1172
1020710119;44076
1020710120;403272
1020710121;5599
1020710122;1036
1020710123;765
1020710124;85990
1020710125;4116
1020710126;2655
1020710127;1058
1020710128;2830
1020710130;12037
1020710131;28610
1020710132;1687
1020710133;20
1020710134;2124
1020710135;2532
1020710136;3590
1020710137;41134
1020710138;2827
1020710139;12865
1020710140;2064
1020710141;15528
1020710142;4843
1020710143;20800
1020710144;13155
1020710145;900
1020710146;7155
1020710147;4578
1020710148;7071
1020710149;1852
1020710150;9727
1020710151;6884
1020710152;17858
1020710153;3501
1020710154;10435
1020710155;2940
1020710156;19444
1020710157;900
1020710158;22458
1020710159;58723
1020710160;11913
1020710161;1172
1020710162;1716
1020710163;1448
1020710164;4436
1020710165;40134
1020710166;1
1020710167;3863
1020710168;1821
1020710169;38443
1020710171;38776
1020710172;7126
1020710173;9602
1020710174;2940
1020710175;39845
1020710176;8940
1020710177;35074
1020710178;4515
1020710179;927
1020710180;6446
1020710181;5714
1020710182;17
1020710184;7427
1020710185;8887
1020710186;11499
1020710187;1905
1020710188;2108
1020710189;4168
1020710190;3391
1020710191;3212
1020710192;2408
1020710193;1036
1020710194;6769
1020710195;13959
1020710196;4267
1020710197;4534
1020710198;5387
1020710199;907
1020710200;86093
1020710201;4108
1020710202;10578
1020710203;16528
1020710204;7173
1020710205;5634
1020710206;13967
1020710207;13396
1020710208;11792
1020710209;765
1020710210;11980
1020710211;26465
1020710212;38
1020710213;7563
1020710214;786
1020710215;3871
1020710216;6553
1020710217;11425
1020710219;2769
1020710220;5659
1020710221;18303
1020710223;6761
1020710224;4979
1020710225;9050
1020710226;4922
1020710227;1172
1020710228;2503
1020710229;9
1020710230;17583
1020710232;3608
1020710233;785
1020710234;24795
1020710235;3892
1020710236;60690
1020710237;2804
1020710238;765
1020710239;4028
1020710240;2189
1020710241;4435
1020710242;67794
1020710243;1965
1020710245;2556
1020710246;8076
1020710247;13819
1020710248;15175
1020710249;202
1020710250;5
1020710251;2014
1020710252;9697
1020710253;5692
1020710254;12976
1020710255;7373
1020710256;765
1020710257;1562
1020710258;8922
1020710259;23606
1020710260;69035
1020710261;20232
1020710262;765
1020710263;5387
1020710264;15676
1020710265;33151
1020710266;2396
1020710267;2396
1020710268;3484
1020710269;5523
1020710271;11323
1020710272;2636
1020710273;5663
1020710274;4815
1020710275;5108
1020710276;2227
1020710277;129772
1020710278;12152
1020710279;2369
1020710280;5107
1020710281;8514
1020710282;14370
1020710283;4176
1020710284;15
1020710285;6611
1020710286;5387
1020710287;5390
1020710288;8022
1020710289;20633
1020710290;7155
1020710291;6861
1020710292;1852
1020710293;2124
1020710294;19060
1020710295;6213
1020710296;1036
1020710297;27340
1020710298;4898
1020710299;1580
1020710300;18338
1020710301;5
1020710302;1538
1020710303;96094
1020710304;4378
1020710305;8641
1020710306;22262
1020710307;3311
1020710308;769
1020710309;209689
1020710310;272
1020710311;26996
1020710312;20047
1020710313;1661
1020710314;205673
1020710315;7817
1020710316;22
1020710317;5136
1020710318;1271
1020710319;14845
1020710320;12836
1020710321;5115
1020710322;1172
1020710323;4036
1020710325;2652
1020710326;58216
1020710327;4133
1020710328;19555
1020710329;2668
1020710330;3484
1020710331;4645
1020710332;5893
1020710333;6895
1020710334;6036
1020710335;31645
1020710336;7535
1020710337;6854
1020710338;12204
1020710339;1275
1020710340;1039
1020710341;10282
1020710342;27694
1020710343;35362
1020710344;12475
1020710345;6033
1020710347;180733
1020710348;57153
1020710349;113
1020710350;11418
1020710351;1955
1020710352;3252
1020710353;8551
1020710354;10421
1020710355;17564
1020710356;5251
1020710357;2124
1020710359;3290
1020710360;1351
1020710361;6327
1020710362;39510
1020710363;2940
1020710364;564
1020710365;2359
1020710366;2423
1020710367;12146
1020710368;5771
1020710369;21397
1020710370;3383
1020710371;774
1020710372;4010
1020710373;3484
1020710374;2260
1020710375;35653
1020710376;2010
1020710377;17233
1020710378;6656
1020710379;28645
1020710380;5079
1020710381;4587
1020710383;2660
1020710384;25110
1020710385;24158
1020710386;5805
1020710387;8650
1020710388;1550
1020710389;2471
1020710390;9333
1020710391;765
1020710392;10173
1020710393;66125
1020710394;5111
1020710395;2831
1020710396;4400
1020710397;13180
1020710398;10202
1020710399;1340
1020710400;3187
1020710401;515
1020710402;1901
1020710403;10180
1020710404;515
1020710405;242479
1020710406;9602
1020710407;1040
1020710408;190767
1020710409;218427
1020710411;26034
1020710412;1050
1020710413;10282
1020710414;128
1020710415;1603
1020710416;1334
1020710417;3725
1020710418;1691035
1020710420;7851
1020710421;31335
1020710422;57827
1020710424;3830
1020710425;1172
1020710426;1894
1020710427;800
1020710428;5183
1020710429;3756
1020710430;3286
1020710432;379
1020710433;765
1020710435;37897
1020710436;2983
1020710437;40
1020710438;1336
1020710439;4138
1020710440;2632
1020710441;5412
1020710442;4129
1020710444;12019
1020710445;3408
1020710446;2609
1020710447;4743
1020710448;8124
1020710449;12007
1020710450;12321
1020710451;5115
1020710452;3315
1020710453;2124
1020710454;15813
1020710455;12711
1020710456;16556
1020710457;8467
1020710458;2238
1020710459;7173
1020710460;765
1020710461;17506
1020710462;6767
1020710463;1449
1020710464;13748
1020710465;9710
1020710466;3121
1020710467;2911
1020710468;811
1020710469;1188
1020710470;8682
1020710471;3458
1020710472;1280
1020710473;5931
1020710474;92927
1020710475;457214
1020710476;4317
1020710477;304936
1020710478;2812
1020710479;1988
1020710480;3999
1020710481;3504
1020710482;515
1020710483;1580
1020710484;6635
1020710485;2532
1020710486;4593
1020710487;56265
1020710488;1980
1020710489;4848
1020710490;5659
1020710491;21842
1020710492;38544
1020710493;1172
1020710494;9396
1020710495;7563
1020710496;7427
1020710497;9798
1020710498;17245
1020710499;7027
1020710500;292101
1020710502;3558
1020710503;765
1020710504;78344
1020710505;2038
1020710506;7834
1020710507;652
1020710508;2214
1020710509;3196
1020710510;784
1020710512;4675
1020710514;515
1020710515;130688
1020710516;765
1020710517;3076
1020710518;11205
1020710519;1181
1020710520;63196
1020710521;9964
1020710522;8922
1020710523;12733
1020710524;29299
1020710525;3254
1020710526;6883
1020710527;2396
1020710528;3036
1020710529;4572
1020710530;1716
1020710531;2365
1020710532;295166
1020710533;1993
1020710534;36957
1020710535;4435
1020710536;1798
1020710537;487123
1020710538;4638
1020710539;11066
1020710540;80105
1020710541;7506
1020710542;2126
1020710543;1444
1020710544;4019
1020710545;22510
1020710546;13514
1020710547;7550
1020710548;6760
1020710549;22752
1020710550;8650
1020710551;238
1020710552;14640
1020710553;6760
1020710554;7105
1020710555;8282
1020710556;2775
1020710557;5198
1020710559;4028
1020710560;13792
1020710561;5931
1020710562;5221
1020710563;12594
1020710565;27444
1020710567;3454
1020710568;1716
1020710569;10988
1020710570;8178
1020710571;1988
1020710572;4316
1020710573;5264
1020710574;21417
1020710575;12593
